"","Q1","Q4","Q4.1","Q6","Q10","Q11","Q12","Q13","Q16","Q18","Q20","Q26","Q27","Q28","Q29","project_id","city","work_group_id","C_O","P_I_C","LightMon.OFF","LightKey.OFF","LightSurf.OFF","LightMon.ON","LightKey.ON","LightSurf.ON","CRR","UGR","Shading","panelNum","panHeight","ceil_fix","ceil_len","ceil_lam","panelCol","task_type","tl","vseat","wdimen","gtranc","View","Q22","Q23"
"1202",6,6,6,5,7,6,6,6,6,6,6,7,7,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_12F","O","I",112,261,256,135,326,400,3.5,12.3,"5","5","No privacy","3","1","3","1","1","1",50,"1","4","2",4,1
"1203",6,5,5,2,5,6,6,6,2,5,2,7,7,5,2,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_12F","O","P",144,351,207,175,335,239,2,13.3,"5","5","No privacy","3","1","3","1","1","1",50,"1","4","2",5,1
"1204",6,4,5,3,6,6,6,6,6,6,3,6,6,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_12F","O","P",187,350,342,177,376,396,2.5,9.6,"5","5","No privacy","3","1","3","1","1","1",50,"1","4","1",3,1
"1205",4,4,4,6,5,6,6,6,1,4,2,5,5,4,3,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_12F","O","I",98,298,163,127,325,363,2.5,14.3,"5","5","No privacy","3","1","3","1","1","1",50,"1","4","2",4,1
"1206",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_12F","O","P",121,320,300,123,345,340,2,14.9,"5","5","No privacy","3","1","3","1","1","1",50,"1","4","1",2,1
"1207",4,2,4,3,4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","C",113,330,290,194,436,934,5.5,11.8,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",NA,NA
"1208",7,2,6,6,7,6,6,6,2,6,2,6,6,4,3,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","C",145,334,385,159,408,593,6.5,12.9,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",2,2
"1209",6,6,6,5,6,6,6,6,4,6,6,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","C",142,343,360,164,360,385,5,12.8,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",4,1
"1210",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","I",27,82,134,47,164,314,11,11,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",3,2
"1211",7,6,6,4,6,6,6,6,6,6,6,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","I",94,287,185,140,367,530,7.5,12.8,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",4,1
"1212",6,5,5,2,6,6,6,2,7,6,3,6,6,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",155,428,303,212,507,663,4,16,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",2,2
"1213",7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","I",111,250,263,135,296,800,8,12.1,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",3,2
"1214",5,5,7,3,5,6,6,6,3,4,3,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",54,122,122,75,166,535,8.5,14.9,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",3,2
"1215",6,6,6,4,5,4,6,6,4,3,3,6,6,4,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","I",54,187,220,131,311,908,9.5,11.8,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",4,2
"1216",3,3,4,4,4,6,6,6,4,4,4,6,6,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",120,339,202,143,443,795,6.5,17,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",NA,1
"1217",6,4,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",174,418,232,169,478,1052,4.5,15.6,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",NA,NA
"1218",6,5,6,4,5,2,6,2,7,5,7,6,6,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",135,384,1040,103,309,8,8,12.6,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",4,1
"1219",1,4,4,3,1,6,6,6,7,2,6,7,7,6,3,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",174,333,170,180,337,1385,4.5,20.3,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",4,1
"1220",6,2,2,1,6,6,6,6,2,5,5,5,6,3,2,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",179,500,211,180,519,1500,6.5,15.4,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",4,1
"1221",6,3,6,2,6,6,6,6,3,3,3,7,6,3,3,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",138,347,392,150,400,1400,5,11.6,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",2,2
"1222",7,6,6,1,7,6,6,6,7,7,1,7,7,3,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",174,330,360,192,400,1100,4.5,16.9,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",3,2
"1223",7,7,5,6,6,6,6,4,7,7,7,7,6,7,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",157,311,172,185,395,1002,5.5,11.7,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",4,2
"1224",6,7,7,7,7,6,6,6,7,7,7,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",206,365,451,257,422,603,4,13.6,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",5,1
"1225",4,4,5,4,5,6,6,2,4,4,4,3,3,7,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",82,185,347,112,261,1100,6,15.8,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",3,2
"1226",6,5,6,1,3,NA,NA,NA,1,2,2,5,5,2,2,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","I",142,225,306,142,225,306,7,11.8,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",1,2
"1227",6,4,6,3,6,6,6,6,1,6,2,7,7,6,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","I",94,288,276,114,340,331,6,14.7,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",1,1
"1228",5,2,6,1,4,6,6,6,7,4,2,7,7,4,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",164,391,342,169,441,439,5,17.5,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",2,2
"1229",1,3,4,4,1,1,6,6,1,1,4,4,4,2,1,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",164,301,338,384,485,464,3.5,15.5,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",2,1
"1230",7,7,7,7,7,6,6,6,5,7,6,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","I",147,154,263,171,203,396,6,11.7,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",3,1
"1231",5,4,3,2,2,6,1,1,5,3,2,5,5,2,2,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",168,280,256,182,331,565,6.5,12.1,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",4,2
"1232",6,5,6,6,6,6,6,6,5,6,5,6,6,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",121,352,315,129,372,344,6,13.6,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","1",2,2
"1233",7,5,6,3,6,2,6,2,5,6,3,6,6,6,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","P",141,343,362,153,351,389,6.5,10.1,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",4,2
"1234",7,6,6,3,7,6,6,6,2,7,3,7,7,5,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_11F","O","C",109,227,228,127,404,733,9.5,14.4,"5","5","No privacy","3","1","3","1","1","1",40,"1","4","2",2,2
"1235",6,7,7,5,7,6,6,6,4,7,5,7,6,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_14F","O","P",189,261,225,211,306,260,5,21.1,"5","5","No privacy","3","1","3","1","1","1",30,"1","4","2",2,2
"1236",6,4,4,4,6,6,6,6,1,6,5,6,6,5,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_14F","O","C",95,204,142,142,281,425,7,19,"5","5","No privacy","3","1","3","1","1","1",30,"1","4","2",2,1
"1237",6,2,6,3,4,6,1,6,7,4,2,2,5,5,3,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_14F","O","P",181,223,294,168,240,317,5,14.8,"5","5","No privacy","3","1","3","1","1","1",30,"1","4","1",3,2
"1238",6,4,5,3,4,6,6,6,3,4,3,6,6,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_14F","O","I",165,259,220,258,355,500,5,17.4,"5","5","No privacy","3","1","3","1","1","1",30,"1","4","2",3,2
"1239",7,5,4,5,7,3,6,6,1,7,5,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_14F","O","C",68,79,136,94,235,333,7,14.3,"5","5","No privacy","3","1","3","1","1","1",30,"1","4","2",2,2
"1240",3,5,6,4,6,6,6,6,2,6,4,7,7,7,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_14F","O","P",156,236,101,197,303,1100,5.5,13.3,"5","5","No privacy","3","1","3","1","1","1",30,"1","4","2",3,1
"1241",6,5,4,4,5,1,1,2,5,6,4,6,6,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_14F","O","I",120,226,93,155,272,1100,5.5,18.4,"5","5","No privacy","3","1","3","1","1","1",30,"1","4","2",5,2
"1242",7,6,6,5,7,6,6,6,6,7,5,7,7,7,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","I",303,317,273,312,396,779,NA,NA,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",3,2
"1243",2,2,3,2,1,2,1,NA,2,1,1,5,7,3,1,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","I",258,329,273,310,518,1157,3,9.6,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",NA,1
"1244",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","I",267,303,312,303,372,1168,4,11.5,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",5,1
"1245",6,5,6,1,4,6,6,6,3,3,3,5,5,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",278,249,255,349,377,924,4.5,11.1,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",2,2
"1246",6,6,6,6,6,6,6,6,4,6,6,6,6,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",290,327,220,271,350,1267,4.5,11.3,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",2,1
"1247",5,6,3,5,7,6,6,6,5,4,5,7,7,5,5,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",330,394,332,346,464,972,4,10.9,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",2,1
"1248",6,6,6,6,6,6,6,4,6,NA,4,7,7,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",285,383,321,281,419,888,3.5,9.2,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",2,2
"1249",3,5,4,1,3,6,6,6,7,6,3,7,6,3,3,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",233,265,308,245,282,1085,2.5,13.4,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",4,1
"1250",5,3,4,2,4,6,4,3,4,4,4,3,2,3,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",318,405,345,360,544,400,3.5,10.8,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",NA,2
"1251",6,5,2,2,6,1,NA,1,5,6,4,6,6,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",198,456,352,218,452,1069,3,12.5,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",2,1
"1252",4,4,4,4,4,2,6,2,4,4,4,4,4,4,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",139,171,95,218,598,850,4.5,10.4,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",4,2
"1253",7,7,7,5,7,6,6,6,2,6,5,7,7,4,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",280,456,456,280,456,456,3,12.4,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","2",3,1
"1254",5,4,4,4,4,NA,NA,NA,4,4,4,4,4,4,4,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","I",325,494,467,325,494,467,3.5,6.2,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","2",4,1
"1255",7,6,5,6,6,6,6,6,4,7,7,7,7,6,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","I",272,464,443,284,492,654,4,7.5,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","2",4,1
"1256",6,6,6,6,6,6,6,6,6,6,6,7,7,7,3,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",240,245,319,257,263,313,5,9.1,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","2",5,1
"1257",6,7,6,6,7,6,6,6,6,7,6,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","I",325,383,327,295,472,972,4,6,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","2",3,2
"1258",7,7,7,7,7,4,6,4,7,7,4,7,7,7,7,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","P",270,367,460,272,417,541,3,11.2,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","1",1,2
"1259",6,6,6,6,4,6,6,6,5,5,5,7,5,5,6,"GSA_FWT","819 Taylor St, Fort Worth, TX 76102","GSA_FWT_13F","O","I",94,191,203,123,262,252,4.5,10.4,"5","5","No privacy","2","6","3","1","1","1",35,"1","4","2",5,2
"1260",7,6,NA,5,7,6,6,6,7,7,6,7,7,7,7,"201609_NIH","201609_NIH","NIH_L1","O","P",271,497,510,271,497,510,7,14.1,"2","2","No privacy","2","4","4","3","1","1",20,"2","4","1",2,1
"1261",4,5,NA,5,6,6,6,6,3,6,5,5,6,6,6,"201609_NIH","201609_NIH","NIH_L1","O","C",136,277,287,136,277,287,7,14.1,"2","2","No privacy","2","4","4","3","1","1",20,"2","4","1",1,1
"1262",5,5,NA,5,4,6,6,6,6,5,6,6,6,5,5,"201609_NIH","201609_NIH","NIH_L1","C","P",8,20,26,22,194,35,15.5,8.5,"2","6","Not Applicable","2","4","4","3","1","1",90,"2","4","1",2,1
"1263",7,7,NA,7,7,1,2,6,NA,NA,NA,NA,NA,NA,NA,"201609_NIH","201609_NIH","NIH_L1","C","P",522,652,872,564,656,810,3,13.3,"2","6","Not Applicable","2","4","4","3","1","1",90,"2","4","1",NA,NA
"1264",1,3,NA,1,3,3,3,3,1,2,1,3,4,3,2,"201609_NIH","201609_NIH","NIH_L1","O","P",235,339,358,235,339,358,13,3.1,"2","2","No privacy","2","4","4","3","1","1",20,"2","4","2",3,2
"1265",6,6,NA,3,6,6,6,6,6,6,4,6,6,5,NA,"201609_NIH","201609_NIH","NIH_L1","O","C",67,123,12,67,123,12,10,11.7,"2","2","No privacy","2","4","4","3","1","1",20,"2","4","1",4,2
"1266",5,1,NA,1,4,1,6,6,1,2,1,7,6,2,3,"201609_NIH","201609_NIH","NIH_L1","O","P",8.5,10,11,8.5,10,11,25,5.3,"2","2","No privacy","2","4","4","3","1","1",20,"2","4","2",3,2
"1267",6,4,NA,4,6,6,6,6,1,6,2,3,6,3,2,"201609_NIH","201609_NIH","NIH_L1","O","C",268,460,354,393,724,751,4.5,13.8,"2","2","Standing privacy","2","4","4","3","1","1",20,"2","4","2",2,2
"1268",6,6,NA,6,5,4,6,6,3,6,4,7,6,4,6,"201609_NIH","201609_NIH","NIH_L1","O","C",159,529,298,205,596,667,3.5,14.3,"2","2","Standing privacy","2","4","4","3","1","1",20,"2","4","2",1,1
"1269",6,4,NA,4,4,6,6,6,2,4,4,5,5,4,4,"201609_NIH","201609_NIH","NIH_L1","O","C",87,113,587,38,55,24,16.5,12.4,"2","2","Standing privacy","2","4","4","3","1","1",20,"2","4","2",3,2
"1270",6,3,NA,1,6,6,6,6,1,4,4,6,6,4,4,"201609_NIH","201609_NIH","NIH_L1","O","C",152,294,433,38,418,508,3,15.8,"2","2","Standing privacy","2","4","4","3","1","1",20,"2","4","2",5,1
"1271",4,6,NA,2,5,6,6,6,3,5,6,4,5,5,5,"201609_NIH","201609_NIH","NIH_L1","C","P",193,437,796,282,817,783,6,9.8,"2","6","Not Applicable","2","4","4","3","1","1",90,"2","4","1",5,1
"1272",6,2,NA,5,6,6,6,6,6,6,6,1,1,1,1,"201609_NIH","201609_NIH","NIH_L1","C","P",557,895,851,227,970,891,4,1.7,"2","6","Not Applicable","2","4","4","3","1","1",90,"2","4","2",2,1
"1273",4,3,NA,2,3,4,4,4,4,4,4,4,4,4,5,"201609_NIH","201609_NIH","NIH_L2","O","P",228,383,753,245,416,770,3,14.1,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","1",3,1
"1274",7,3,NA,1,7,6,6,6,1,7,4,7,5,7,7,"201609_NIH","201609_NIH","NIH_L2","C","C",116,178,189,365,1304,1358,4.5,6.2,"2","6","Not Applicable","2","4","4","1","1","1",100,"2","4","2",4,1
"1275",5,5,NA,4,5,5,5,5,5,5,5,5,5,4,2,"201609_NIH","201609_NIH","NIH_L2","C","P",432,432,524,432,432,524,5.5,7.8,"2","6","Not Applicable","2","4","4","1","1","1",100,"2","4","1",2,1
"1276",7,4,NA,6,5,4,4,5,7,6,4,6,6,4,5,"201609_NIH","201609_NIH","NIH_L2","C","P",266,550,720,323,432,918,5,10,"2","6","Not Applicable","2","4","4","1","1","1",100,"2","4","1",4,2
"1277",4,6,NA,5,4,4,5,5,7,4,4,2,2,2,3,"201609_NIH","201609_NIH","NIH_L2","C","P",270,219,657,315,820,604,9.5,5.4,"2","6","Not Applicable","2","4","4","1","1","1",100,"2","4","1",4,2
"1278",4,7,NA,7,4,4,4,4,7,4,4,7,7,7,7,"201609_NIH","201609_NIH","NIH_L2","O","C",74,371,414,74,371,414,4.5,3,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","2",2,1
"1279",6,1,NA,1,4,6,6,3,1,5,3,6,5,3,5,"201609_NIH","201609_NIH","NIH_L2","O","C",115,182,68,126,214,874,7.5,9.3,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","2",2,2
"1280",4,3,NA,1,5,5,5,5,6,5,4,7,7,3,4,"201609_NIH","201609_NIH","NIH_L2","O","P",357,452,568,355,490,611,3.5,19.7,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","1",3,2
"1281",4,3,NA,4,5,5,5,5,6,5,3,6,6,6,6,"201609_NIH","201609_NIH","NIH_L2","O","P",319,503,393,319,503,393,2,20.2,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","1",2,2
"1282",6,4,NA,4,5,4,6,6,3,6,3,5,5,4,4,"201609_NIH","201609_NIH","NIH_L2","O","C",36,47,33,74,91,1037,6.5,21.6,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","2",3,2
"1283",5,6,NA,4,6,4,4,2,7,7,6,6,6,6,5,"201609_NIH","201609_NIH","NIH_L2","O","C",160,199,77,212,231,875,10,21.4,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","1",2,2
"1284",6,3,NA,5,6,3,6,3,6,6,6,6,6,6,5,"201609_NIH","201609_NIH","NIH_L2",NA,NA,73,50,222,73,50,222,10,20.8,"2","3","No privacy","2","4","4","1","1","1",NA,"2","4","1",2,2
"1285",7,6,NA,6,6,4,6,4,6,6,5,6,6,6,6,"201609_NIH","201609_NIH","NIH_L2","O","P",87,285,185,87,285,185,5.5,17.3,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","1",2,1
"1286",7,4,NA,5,6,NA,6,6,4,6,6,6,6,5,6,"201609_NIH","201609_NIH","NIH_L2","O","C",79,173,207,227,1023,1194,6,2.7,"2","3","No privacy","2","4","4","1","1","1",80,"2","4","2",3,2
"1287",4,2,NA,3,4,6,3,6,1,4,2,6,6,3,3,"201609_NIH","201609_NIH","NIH_L3","O","C",30,16,15,112,736,415,5.5,28.9,"2",NA,NA,"2","4","4","1","1","1",NA,"2","4","2",3,2
"1288",4,5,NA,5,5,6,4,4,4,4,4,7,7,5,7,"201609_NIH","201609_NIH","NIH_L3","O","C",157,260,310,112,678,368,6.5,18.4,"2",NA,NA,"2","4","4","1","1","1",NA,"2","4","2",1,1
"1289",7,4,NA,2,7,4,6,4,1,7,2,7,6,3,2,"201609_NIH","201609_NIH","NIH_L3","O","C",325,950,930,325,950,930,2,16.4,"2",NA,NA,"2","4","4","1","1","1",NA,"2","4","2",2,1
"1290",5,5,NA,7,4,6,6,6,7,5,3,7,7,7,5,"201609_NIH","201609_NIH","NIH_L3","C","P",443,587,944,443,587,944,2,13.1,"2","6","Not Applicable","2","4","4","1","1","1",NA,"2","4","1",4,1
"1291",6,4,NA,5,6,6,6,6,1,6,5,7,6,4,5,"201609_NIH","201609_NIH","NIH_L3","O","C",443,144,75,128,210,685,11,12.4,"2",NA,NA,"2","4","4","1","1","1",NA,"2","4","2",3,1
"1292",5,4,NA,6,5,6,5,6,7,5,6,7,NA,6,4,"201609_NIH","201609_NIH","NIH_L3","C","P",269,318,709,269,693,751,2.5,15.2,"2","6","Not Applicable","2","4","4","1","1","1",NA,"2","4","1",5,1
"1293",7,7,NA,4,7,5,6,5,7,7,7,7,7,4,6,"201609_NIH","201609_NIH","NIH_L3","O","C",44,43,47,270,1005,933,9.5,8.1,"2",NA,NA,"2","4","4","1","1","1",NA,"2","4","2",5,1
"1294",7,4,NA,5,2,6,3,6,3,5,7,7,6,5,4,"201609_NIH","201609_NIH","NIH_L3","C","C",328,596,668,270,1183,737,3,6.2,"2","6","Not Applicable","2","4","4","1","1","1",NA,"2","4","2",1,1
"1295",5,4,NA,5,5,2,6,6,1,4,7,7,7,7,6,"201609_NIH","201609_NIH","NIH_L3","C","C",375,528,660,375,528,660,2.5,14.7,"2","6","Not Applicable","2","4","4","1","1","1",NA,"2","4","2",2,1
"1296",6,7,NA,7,7,6,4,6,7,7,7,6,6,5,5,"201609_NIH","201609_NIH","NIH_L3","C","P",204,360,434,318,1148,452,4,13.9,"2","6","Not Applicable","2","4","4","1","1","1",NA,"2","4","1",2,1
"1297",4,4,NA,2,3,4,3,4,1,3,2,4,4,4,4,"201609_NIH","201609_NIH","NIH_L3","C","C",440,401,670,440,401,670,6,17.6,"2","6","Not Applicable","2","4","4","1","1","1",NA,"2","4","2",4,1
"1298",5,2,NA,1,5,1,5,5,1,3,2,5,5,2,2,"201609_NIH","201609_NIH","NIH_L4","O","C",434,646,760,434,646,760,3,3.9,"2","5","Standing privacy","2","4","4","2","1","1",40,"2","4","2",2,1
"1299",4,3,NA,5,7,5,6,5,7,7,7,7,7,7,7,"201609_NIH","201609_NIH","NIH_L4","C","P",412,460,560,540,545,1066,6,10.5,"2","6","Not Applicable","2","4","4","2","1","1",70,"2","4","1",2,1
"1300",5,6,NA,7,7,4,6,6,7,7,7,7,7,7,7,"201609_NIH","201609_NIH","NIH_L4","C","P",391,600,926,391,600,926,2.5,9.5,"2","6","Not Applicable","2","4","4","2","1","1",70,"2","4","1",3,1
"1301",7,6,NA,7,7,6,6,6,1,7,7,6,6,5,6,"201609_NIH","201609_NIH","NIH_L4","C","C",496,456,858,496,456,858,4.5,0.7,"2","6","Not Applicable","2","4","4","2","1","1",70,"2","4","2",3,2
"1302",5,2,NA,2,6,6,6,6,2,6,6,7,7,3,6,"201609_NIH","201609_NIH","NIH_L4","O","C",247,627,522,340,695,762,3,14.8,"2","5","Standing privacy","2","4","4","2","1","1",40,"2","4","2",1,1
"1303",6,6,NA,3,6,6,6,6,2,5,6,7,7,7,5,"201609_NIH","201609_NIH","NIH_L4","O","C",344,325,396,345,447,791,5,17.5,"2","5","Standing privacy","2","4","4","2","1","1",40,"2","4","2",3,1
"1304",7,7,NA,7,7,6,6,6,7,6,7,7,6,6,6,"201609_NIH","201609_NIH","NIH_L4","C","P",233,166,122,233,166,122,7.5,8.3,"2","6","Not Applicable","2","4","4","2","1","1",70,"2","4","1",5,1
"1305",4,3,NA,3,5,6,4,5,3,5,4,7,7,6,6,"201609_NIH","201609_NIH","NIH_L4","O","C",392,712,777,421,712,1150,3,14.6,"2","5","Standing privacy","2","4","4","2","1","1",40,"2","4","2",4,1
"1306",7,6,NA,6,6,5,6,4,7,7,7,6,6,6,6,"201609_NIH","201609_NIH","NIH_L4","C","P",361,335,423,283,304,829,2,15.2,"2","6","Not Applicable","2","4","4","2","1","1",70,"2","4","1",2,2
"1307",6,4,NA,4,4,6,4,6,NA,4,4,6,6,4,4,"201609_NIH","201609_NIH","NIH_L5","O","C",24,33,706,58,94,706,15,13.8,"2","2","No privacy","2","4","4","2","1","1",40,"2","4","2",2,1
"1308",6,6,NA,7,6,4,4,4,7,5,7,7,6,3,7,"201609_NIH","201609_NIH","NIH_L5","C","P",165,98,67,202,111,821,NA,NA,"2","6","Not Applicable","2","4","4","2","1","1",70,"2","4","1",3,1
"1309",6,4,NA,3,6,6,2,6,1,4,6,7,6,5,6,"201609_NIH","201609_NIH","NIH_L5","O","C",63,74,121,73,167,146,13,19.8,"2","2","No privacy","2","4","4","2","1","1",40,"2","4","2",4,2
"1310",4,4,NA,3,4,6,4,5,2,4,4,7,7,5,5,"201609_NIH","201609_NIH","NIH_L5","O","C",320,584,425,287,584,578,3.5,8.7,"2","2","No privacy","2","4","4","2","1","1",40,"2","4","2",4,1
